;Unnamed: 0;komentar;label;step01;tokens;final_tokens;step02;finalText_str;ProcessedText
263;264;<username> Itu bukan salah lo STY  Itu cuma hasil dari program PSSI dan naturalisasi;positif; itu bukan salah lo sty itu cuma hasil dari program pssi dan naturalisasi;['itu', 'bukan', 'salah', 'lo', 'sty', 'itu', 'cuma', 'hasil', 'dari', 'program', 'pssi', 'dan', 'naturalisasi'];['itu', 'bukan', 'salah', 'lo', 'sty', 'itu', 'cuma', 'hasil', 'dari', 'program', 'pssi', 'dan', 'naturalisasi'];itu bukan salah lo sty itu cuma hasil dari program pssi dan naturalisasi;itu bukan salah lo sty itu cuma hasil dari program pssi dan naturalisasi;bukan salah lo sty cuma hasil program pssi naturalisasi
264;265;Pelatih Timnas Indonesia Shin Tae-Yong meminta fans tidak khawatir  Setelah kalah 0-4  coach shin meminta fans untuk tenang, STY beralasan laga uji coba pertama hanya untuk memeriksa kondisi para pemain saja usai menjalani TC di Antalya.  #bersamagaruda #menujupialaasia2023 https://t.co/hupq0KEOEq;positif;pelatih timnas indonesia shin tae yong meminta fans tidak khawatir setelah kalah     coach shin meminta fans untuk tenang sty beralasan laga uji coba pertama hanya untuk memeriksa kondisi para pemain saja usai menjalani tc di antalya cohupqkeoeq;['pelatih', 'timnas', 'indonesia', 'shin', 'tae', 'yong', 'meminta', 'fans', 'tidak', 'khawatir', 'setelah', 'kalah', 'coach', 'shin', 'meminta', 'fans', 'untuk', 'tenang', 'sty', 'beralasan', 'laga', 'uji', 'coba', 'pertama', 'hanya', 'untuk', 'memeriksa', 'kondisi', 'para', 'pemain', 'saja', 'usai', 'menjalani', 'tc', 'di', 'antalya', 'cohupqkeoeq'];['pelatih', 'timnas', 'indonesia', 'shin', 'tae', 'yong', 'meminta', 'fans', 'tidak', 'khawatir', 'setelah', 'kalah', 'coach', 'shin', 'meminta', 'fans', 'untuk', 'tenang', 'sty', 'beralasan', 'laga', 'uji', 'coba', 'pertama', 'hanya', 'untuk', 'memeriksa', 'kondisi', 'para', 'pemain', 'saja', 'usai', 'menjalani', 'tc', 'di', 'antalya', 'cohupqkeoeq'];pelatih timnas indonesia shin tae yong meminta fans tidak khawatir setelah kalah coach shin meminta fans untuk tenang sty beralasan laga uji coba pertama hanya untuk memeriksa kondisi para pemain saja usai menjalani tc di antalya cohupqkeoeq;pelatih timnas indonesia shin tae yong meminta fans tidak khawatir setelah kalah coach shin meminta fans untuk tenang sty beralasan laga uji coba pertama hanya untuk memeriksa kondisi para pemain saja usai menjalani tc di antalya cohupqkeoeq;latih timnas indonesia shin tae yong minta fans khawatir kalah coach shin minta fans tenang sty alas laga uji coba pertama untuk periksa kondisi main usai jalan tc antalya cohupqkeoeq
265;266;Sofie Imam Faizal (pelatih fisik timnas Indonesia): Standar fisik yg dinginkan STY yaitu pemain mampu beraktivitas fisik dg menempuh jarak 11-13 km selama 2x45 menit, VO2 max harus di atas 60. Untuk saat ini, Asnawi jd pemain dg VO2 max tertinggi di timnas.;positif;sofie imam faizal pelatih fisik timnas indonesia standar fisik yg dinginkan sty yaitu pemain mampu beraktivitas fisik dg menempuh jarak     km selama   menit vo max harus di atas   untuk saat ini asnawi jd pemain dg vo max tertinggi di timnas;['sofie', 'imam', 'faizal', 'pelatih', 'fisik', 'timnas', 'indonesia', 'standar', 'fisik', 'yg', 'dinginkan', 'sty', 'yaitu', 'pemain', 'mampu', 'beraktivitas', 'fisik', 'dg', 'menempuh', 'jarak', 'km', 'selama', 'menit', 'vo', 'max', 'harus', 'di', 'atas', 'untuk', 'saat', 'ini', 'asnawi', 'jd', 'pemain', 'dg', 'vo', 'max', 'tertinggi', 'di', 'timnas'];['sofie', 'imam', 'faizal', 'pelatih', 'fisik', 'timnas', 'indonesia', 'standar', 'fisik', 'yg', 'dinginkan', 'sty', 'yaitu', 'pemain', 'mampu', 'beraktivitas', 'fisik', 'dg', 'menempuh', 'jarak', 'km', 'selama', 'menit', 'vo', 'max', 'harus', 'di', 'atas', 'untuk', 'saat', 'ini', 'asnawi', 'jd', 'pemain', 'dg', 'vo', 'max', 'tertinggi', 'di', 'timnas'];sofie imam faizal pelatih fisik timnas indonesia standar fisik yg dinginkan sty yaitu pemain mampu beraktivitas fisik dg menempuh jarak km selama menit vo max harus di atas untuk saat ini asnawi jd pemain dg vo max tertinggi di timnas;sofie imam faizal pelatih fisik timnas indonesia standar fisik yg dinginkan sty yaitu pemain mampu beraktivitas fisik dg menempuh jarak km selama menit vo max harus di atas untuk saat ini asnawi jd pemain dg vo max tertinggi di timnas;sofie imam faizal latih fisik timnas indonesia standar fisik dingin sty main mampu aktivitas fisik dg tempuh jarak km lama menit vo max atas saat asnawi jd main dg vo max tinggi di timnas
266;267;<username> <username> Yap bener setuju!  Mantep nya STY itu ini ya mintak, punya banyak taktik. Semoga sukses di Piala AsiaðŸ™ŒðŸ» Makasih mintakðŸ™ðŸ»;positif;  yap bener setuju mantep nya sty itu ini ya mintak punya banyak taktik semoga sukses di piala asia makasih mintak;['yap', 'bener', 'setuju', 'mantep', 'nya', 'sty', 'itu', 'ini', 'ya', 'mintak', 'punya', 'banyak', 'taktik', 'semoga', 'sukses', 'di', 'piala', 'asia', 'makasih', 'mintak'];['yap', 'bener', 'setuju', 'mantep', 'nya', 'sty', 'itu', 'ini', 'ya', 'mintak', 'punya', 'banyak', 'taktik', 'semoga', 'sukses', 'di', 'piala', 'asia', 'makasih', 'mintak'];yap bener setuju mantep nya sty itu ini ya mintak punya banyak taktik semoga sukses di piala asia makasih mintak;yap bener setuju mantep nya sty itu ini ya mintak punya banyak taktik semoga sukses di piala asia makasih mintak;yap bener tuju mantep sty ini mintak punya banyak taktik moga sukses piala asia makasih mintak
267;268;<username> <username> STY tuh banyak bgt variasi taktiknya. Jadi menurutku sesuai game plan per match nantinya. Haye bisa, Jenner bisa, sekali lagi butuh pemain yg gerak cari ruang. Mau dikasih sekelas De Bruyne kalo ga disupport pemain lain jg bakal percuma. So, ini bukan soal 1-2 org aja.;positif;  sty tuh banyak bgt variasi taktiknya jadi menurutku sesuai game plan per match nantinya haye bisa jenner bisa sekali lagi butuh pemain yg gerak cari ruang mau dikasih sekelas de bruyne kalo ga disupport pemain lain jg bakal percuma so ini bukan soal     org aja;['sty', 'tuh', 'banyak', 'bgt', 'variasi', 'taktiknya', 'jadi', 'menurutku', 'sesuai', 'game', 'plan', 'per', 'match', 'nantinya', 'haye', 'bisa', 'jenner', 'bisa', 'sekali', 'lagi', 'butuh', 'pemain', 'yg', 'gerak', 'cari', 'ruang', 'mau', 'dikasih', 'sekelas', 'de', 'bruyne', 'kalo', 'ga', 'disupport', 'pemain', 'lain', 'jg', 'bakal', 'percuma', 'so', 'ini', 'bukan', 'soal', 'org', 'aja'];['sty', 'tuh', 'banyak', 'bgt', 'variasi', 'taktiknya', 'jadi', 'menurutku', 'sesuai', 'game', 'plan', 'per', 'match', 'nantinya', 'haye', 'bisa', 'jenner', 'bisa', 'sekali', 'lagi', 'butuh', 'pemain', 'yg', 'gerak', 'cari', 'ruang', 'mau', 'dikasih', 'sekelas', 'de', 'bruyne', 'kalo', 'ga', 'disupport', 'pemain', 'lain', 'jg', 'bakal', 'percuma', 'so', 'ini', 'bukan', 'soal', 'org', 'aja'];sty tuh banyak bgt variasi taktiknya jadi menurutku sesuai game plan per match nantinya haye bisa jenner bisa sekali lagi butuh pemain yg gerak cari ruang mau dikasih sekelas de bruyne kalo ga disupport pemain lain jg bakal percuma so ini bukan soal org aja;sty tuh banyak bgt variasi taktiknya jadi menurutku sesuai game plan per match nantinya haye bisa jenner bisa sekali lagi butuh pemain yg gerak cari ruang mau dikasih sekelas de bruyne kalo ga disupport pemain lain jg bakal percuma so ini bukan soal org aja;sty tuh banyak bgt variasi taktik jadi turut sesuai game plan per match nanti haye jenner sekali butuh main gerak cari ruang mau kasih kelas de bruyne kalo ga disupport main jg bakal percuma so bukan soal org aja
268;269;<username> <username> Kalo STY pengen build up ala De Zerbi butuh pemain tengah yang tenang, punya passing yg bagus, decision yg oke, bisa memfilter serangan lawan juga, atribut itu kayanya ada di Thom Haye ga sih mintak?;positif;  kalo sty pengen build up ala de zerbi butuh pemain tengah yang tenang punya passing yg bagus decision yg oke bisa memfilter serangan lawan juga atribut itu kayanya ada di thom haye ga sih mintak;['kalo', 'sty', 'pengen', 'build', 'up', 'ala', 'de', 'zerbi', 'butuh', 'pemain', 'tengah', 'yang', 'tenang', 'punya', 'passing', 'yg', 'bagus', 'decision', 'yg', 'oke', 'bisa', 'memfilter', 'serangan', 'lawan', 'juga', 'atribut', 'itu', 'kayanya', 'ada', 'di', 'thom', 'haye', 'ga', 'sih', 'mintak'];['kalo', 'sty', 'pengen', 'build', 'up', 'ala', 'de', 'zerbi', 'butuh', 'pemain', 'tengah', 'yang', 'tenang', 'punya', 'passing', 'yg', 'bagus', 'decision', 'yg', 'oke', 'bisa', 'memfilter', 'serangan', 'lawan', 'juga', 'atribut', 'itu', 'kayanya', 'ada', 'di', 'thom', 'haye', 'ga', 'sih', 'mintak'];kalo sty pengen build up ala de zerbi butuh pemain tengah yang tenang punya passing yg bagus decision yg oke bisa memfilter serangan lawan juga atribut itu kayanya ada di thom haye ga sih mintak;kalo sty pengen build up ala de zerbi butuh pemain tengah yang tenang punya passing yg bagus decision yg oke bisa memfilter serangan lawan juga atribut itu kayanya ada di thom haye ga sih mintak;kalo sty ken build up ala de zerbi butuh main tengah tenang punya passing bagus decision oke filter serang lawan atribut kaya di thom haye ga mintak
269;270;<username> <username> <username> wkt tc d krosia pembentukan awl timnas u20 sty jga pakai 442 sebagai formasi tempaltenya jdi secara cover posisi lebih luas dan yg dituntut fisiknya;positif;   wkt tc krosia pembentukan awl timnas u sty jga pakai   sebagai formasi tempaltenya jdi secara cover posisi lebih luas dan yg dituntut fisiknya;['wkt', 'tc', 'krosia', 'pembentukan', 'awl', 'timnas', 'u', 'sty', 'jga', 'pakai', 'sebagai', 'formasi', 'tempaltenya', 'jdi', 'secara', 'cover', 'posisi', 'lebih', 'luas', 'dan', 'yg', 'dituntut', 'fisiknya'];['wkt', 'tc', 'krosia', 'pembentukan', 'awl', 'timnas', 'u', 'sty', 'jga', 'pakai', 'sebagai', 'formasi', 'tempaltenya', 'jdi', 'secara', 'cover', 'posisi', 'lebih', 'luas', 'dan', 'yg', 'dituntut', 'fisiknya'];wkt tc krosia pembentukan awl timnas u sty jga pakai sebagai formasi tempaltenya jdi secara cover posisi lebih luas dan yg dituntut fisiknya;wkt tc krosia pembentukan awl timnas u sty jga pakai sebagai formasi tempaltenya jdi secara cover posisi lebih luas dan yg dituntut fisiknya;wkt tc krosia bentuk awl timnas u sty jga pakai formasi tempaltenya jdi cover posisi lebih luas yg tuntut fisik
270;271;<username> <username> <username> dari kebiasaan sty menangani timnas u20 sampai senior ketika tc memang fokus genjot d fisik dulu jadi nggk kaget 442 selalu jdi dasar taktiknya kalau pembuktian pasti tunggu di piala asia;positif;   dari kebiasaan sty menangani timnas u sampai senior ketika tc memang fokus genjot fisik dulu jadi nggk kaget   selalu jdi dasar taktiknya kalau pembuktian pasti tunggu di piala asia;['dari', 'kebiasaan', 'sty', 'menangani', 'timnas', 'u', 'sampai', 'senior', 'ketika', 'tc', 'memang', 'fokus', 'genjot', 'fisik', 'dulu', 'jadi', 'nggk', 'kaget', 'selalu', 'jdi', 'dasar', 'taktiknya', 'kalau', 'pembuktian', 'pasti', 'tunggu', 'di', 'piala', 'asia'];['dari', 'kebiasaan', 'sty', 'menangani', 'timnas', 'u', 'sampai', 'senior', 'ketika', 'tc', 'memang', 'fokus', 'genjot', 'fisik', 'dulu', 'jadi', 'nggk', 'kaget', 'selalu', 'jdi', 'dasar', 'taktiknya', 'kalau', 'pembuktian', 'pasti', 'tunggu', 'di', 'piala', 'asia'];dari kebiasaan sty menangani timnas u sampai senior ketika tc memang fokus genjot fisik dulu jadi nggk kaget selalu jdi dasar taktiknya kalau pembuktian pasti tunggu di piala asia;dari kebiasaan sty menangani timnas u sampai senior ketika tc memang fokus genjot fisik dulu jadi nggk kaget selalu jdi dasar taktiknya kalau pembuktian pasti tunggu di piala asia;biasa sty tangan timnas u senior tc memang fokus genjot fisik dulu jadi nggk kaget selalu jdi dasar taktik kalau bukti tunggu piala asia
271;272;<username> <username> Memang sepertinya STY di laga ujicoba ini utk mengetes dan melihat kondisi beberapa pemainnya mengingat ada beberapa pemain yg baru bergabung seperti Jordi Amat yg sebenarnya masih dlm pemulihan cedera pd bahunya dan juga Justin Hubner;positif;  memang sepertinya sty di laga ujicoba ini utk mengetes dan melihat kondisi beberapa pemainnya mengingat ada beberapa pemain yg baru bergabung seperti jordi amat yg sebenarnya masih dlm pemulihan cedera pd bahunya dan juga justin hubner;['memang', 'sepertinya', 'sty', 'di', 'laga', 'ujicoba', 'ini', 'utk', 'mengetes', 'dan', 'melihat', 'kondisi', 'beberapa', 'pemainnya', 'mengingat', 'ada', 'beberapa', 'pemain', 'yg', 'baru', 'bergabung', 'seperti', 'jordi', 'amat', 'yg', 'sebenarnya', 'masih', 'dlm', 'pemulihan', 'cedera', 'pd', 'bahunya', 'dan', 'juga', 'justin', 'hubner'];['memang', 'sepertinya', 'sty', 'di', 'laga', 'ujicoba', 'ini', 'utk', 'mengetes', 'dan', 'melihat', 'kondisi', 'beberapa', 'pemainnya', 'mengingat', 'ada', 'beberapa', 'pemain', 'yg', 'baru', 'bergabung', 'seperti', 'jordi', 'amat', 'yg', 'sebenarnya', 'masih', 'dlm', 'pemulihan', 'cedera', 'pd', 'bahunya', 'dan', 'juga', 'justin', 'hubner'];memang sepertinya sty di laga ujicoba ini utk mengetes dan melihat kondisi beberapa pemainnya mengingat ada beberapa pemain yg baru bergabung seperti jordi amat yg sebenarnya masih dlm pemulihan cedera pd bahunya dan juga justin hubner;memang sepertinya sty di laga ujicoba ini utk mengetes dan melihat kondisi beberapa pemainnya mengingat ada beberapa pemain yg baru bergabung seperti jordi amat yg sebenarnya masih dlm pemulihan cedera pd bahunya dan juga justin hubner;memang seperti sty laga ujicoba utk ketes lihat kondisi beberapa main ingat beberapa main baru gabung jordi yg benar dlm pulih cedera pd bahu juga justin hubner
272;273;<username> <username> setuju, kalo mau menghakimi Sty ya nanti di piala Asia, di laga lawan Libya walau masuk FIFA point, Lawan Iran, biarkan aja Sty bereksperimen. Ini yg ga banyak di pahami netizen.;positif;  setuju kalo mau menghakimi sty ya nanti di piala asia di laga lawan libya walau masuk fifa point lawan iran biarkan aja sty bereksperimen ini yg ga banyak di pahami netizen;['setuju', 'kalo', 'mau', 'menghakimi', 'sty', 'ya', 'nanti', 'di', 'piala', 'asia', 'di', 'laga', 'lawan', 'libya', 'walau', 'masuk', 'fifa', 'point', 'lawan', 'iran', 'biarkan', 'aja', 'sty', 'bereksperimen', 'ini', 'yg', 'ga', 'banyak', 'di', 'pahami', 'netizen'];['setuju', 'kalo', 'mau', 'menghakimi', 'sty', 'ya', 'nanti', 'di', 'piala', 'asia', 'di', 'laga', 'lawan', 'libya', 'walau', 'masuk', 'fifa', 'point', 'lawan', 'iran', 'biarkan', 'aja', 'sty', 'bereksperimen', 'ini', 'yg', 'ga', 'banyak', 'di', 'pahami', 'netizen'];setuju kalo mau menghakimi sty ya nanti di piala asia di laga lawan libya walau masuk fifa point lawan iran biarkan aja sty bereksperimen ini yg ga banyak di pahami netizen;setuju kalo mau menghakimi sty ya nanti di piala asia di laga lawan libya walau masuk fifa point lawan iran biarkan aja sty bereksperimen ini yg ga banyak di pahami netizen;tuju kalo mau hakim sty nanti piala asia laga lawan libya masuk fifa point lawan iran biar aja sty eksperimen yg ga banyak paham netizen
273;274;<username> <username> jdi intinya STY maknai match ini training match aja spt pre season awl2 ngasih pemain minute play 45 menit tapi dimaknai serius oleh byk supporter timnas ðŸ¤£;positif;  jdi intinya sty maknai match ini training match aja spt pre season awl ngasih pemain minute play   menit tapi dimaknai serius oleh byk supporter timnas;['jdi', 'intinya', 'sty', 'maknai', 'match', 'ini', 'training', 'match', 'aja', 'spt', 'pre', 'season', 'awl', 'ngasih', 'pemain', 'minute', 'play', 'menit', 'tapi', 'dimaknai', 'serius', 'oleh', 'byk', 'supporter', 'timnas'];['jdi', 'intinya', 'sty', 'maknai', 'match', 'ini', 'training', 'match', 'aja', 'spt', 'pre', 'season', 'awl', 'ngasih', 'pemain', 'minute', 'play', 'menit', 'tapi', 'dimaknai', 'serius', 'oleh', 'byk', 'supporter', 'timnas'];jdi intinya sty maknai match ini training match aja spt pre season awl ngasih pemain minute play menit tapi dimaknai serius oleh byk supporter timnas;jdi intinya sty maknai match ini training match aja spt pre season awl ngasih pemain minute play menit tapi dimaknai serius oleh byk supporter timnas;jdi inti sty makna match training match aja spt pre season awl ngasih main mute play menit makna serius byk supporter timnas
274;275;<username> <username> <username> Ya kalo lu pesimis, ya simpen untuk lu aja, ga usah sebar di sosmed. Untung Sty mental nya ga lemah kayak ente. Menyerah Ama keadaan.;positif;   ya kalo lu pesimis ya simpen untuk lu aja ga usah sebar di sosmed untung sty mental nya ga lemah kayak ente menyerah ama keadaan;['ya', 'kalo', 'lu', 'pesimis', 'ya', 'simpen', 'untuk', 'lu', 'aja', 'ga', 'usah', 'sebar', 'di', 'sosmed', 'untung', 'sty', 'mental', 'nya', 'ga', 'lemah', 'kayak', 'ente', 'menyerah', 'ama', 'keadaan'];['ya', 'kalo', 'lu', 'pesimis', 'ya', 'simpen', 'untuk', 'lu', 'aja', 'ga', 'usah', 'sebar', 'di', 'sosmed', 'untung', 'sty', 'mental', 'nya', 'ga', 'lemah', 'kayak', 'ente', 'menyerah', 'ama', 'keadaan'];ya kalo lu pesimis ya simpen untuk lu aja ga usah sebar di sosmed untung sty mental nya ga lemah kayak ente menyerah ama keadaan;ya kalo lu pesimis ya simpen untuk lu aja ga usah sebar di sosmed untung sty mental nya ga lemah kayak ente menyerah ama keadaan;kalo lu pesimis simpen lu aja ga usah sebar sosmed untung sty mental ga lemah kayak ente serah ama ada
275;276;Utk pressing ini memang salah positif di era STY, ya. Trigger utk press jalan, ada mekanisme utk arahkan bola, lalu ada juga pressing trap spt ini. Intensitasnya pun cukup tinggi. Kalo dikaitkan sama press conference STY, pemain memang diforsir utk press agresif. https://t.co/QogvYJgPJu;positif;utk pressing ini memang salah positif di era sty ya trigger utk press jalan ada mekanisme utk arahkan bola lalu ada juga pressing trap spt ini intensitasnya pun cukup tinggi kalo dikaitkan sama press conference sty pemain memang diforsir utk press agresif coqogvyjgpju;['utk', 'pressing', 'ini', 'memang', 'salah', 'positif', 'di', 'era', 'sty', 'ya', 'trigger', 'utk', 'press', 'jalan', 'ada', 'mekanisme', 'utk', 'arahkan', 'bola', 'lalu', 'ada', 'juga', 'pressing', 'trap', 'spt', 'ini', 'intensitasnya', 'pun', 'cukup', 'tinggi', 'kalo', 'dikaitkan', 'sama', 'press', 'conference', 'sty', 'pemain', 'memang', 'diforsir', 'utk', 'press', 'agresif', 'coqogvyjgpju'];['utk', 'pressing', 'ini', 'memang', 'salah', 'positif', 'di', 'era', 'sty', 'ya', 'trigger', 'utk', 'press', 'jalan', 'ada', 'mekanisme', 'utk', 'arahkan', 'bola', 'lalu', 'ada', 'juga', 'pressing', 'trap', 'spt', 'ini', 'intensitasnya', 'pun', 'cukup', 'tinggi', 'kalo', 'dikaitkan', 'sama', 'press', 'conference', 'sty', 'pemain', 'memang', 'diforsir', 'utk', 'press', 'agresif', 'coqogvyjgpju'];utk pressing ini memang salah positif di era sty ya trigger utk press jalan ada mekanisme utk arahkan bola lalu ada juga pressing trap spt ini intensitasnya pun cukup tinggi kalo dikaitkan sama press conference sty pemain memang diforsir utk press agresif coqogvyjgpju;utk pressing ini memang salah positif di era sty ya trigger utk press jalan ada mekanisme utk arahkan bola lalu ada juga pressing trap spt ini intensitasnya pun cukup tinggi kalo dikaitkan sama press conference sty pemain memang diforsir utk press agresif coqogvyjgpju;utk pressing memang salah positif era sty trigger utk press jalan mekanisme utk arah bola lalu juga pressing trap spt intensitas cukup tinggi kalo kait sama press conference sty main memang forsir utk press agresif coqogvyjgpju
